,Lat,Lng,Price,Tempature (C),ZipCode
1893,43.04,-76.1,123400.0,-1.02,13224
1894,34.09,-79.79,122700.0,12.22,29541
1895,34.66,-84.36,210900.0,9.04,30536
1896,42.84,-82.8,209900.0,0.43,48062
1897,34.85,-85.05,120600.0,6.97,30755
1898,40.1,-80.74,80100.0,1.33,43935
1899,36.83,-79.43,109900.0,8.98,24531
1900,36.67,-87.43,92300.0,3.51,42262
1901,39.9,-104.87,343200.0,14.93,80640
1902,33.81,-116.37,230800.0,15.07,92276
1903,42.36,-88.84,138300.0,2.14,61065
1904,37.92,-122.51,1297500.0,10.78,94925
1905,44.12,-103.07,183000.0,5.79,57719
1906,40.95,-73.81,640300.0,1.14,10709
1907,36.37,-80.71,120400.0,8.17,27017
1908,37.9,-77.8,223300.0,12.0,23024
1909,41.07,-81.55,53100.0,0.51,44307
1910,39.85,-75.19,172000.0,4.39,08086
1911,41.27,-73.68,584200.0,0.31,10536
1912,43.31,-76.18,122200.0,-1.47,13036
1913,42.12,-75.87,82900.0,-1.3,13904
1914,25.01,-80.52,703800.0,19.43,33070
1915,37.18,-94.56,114700.0,8.04,64834
1916,40.6,-74.44,238600.0,2.13,07063
1917,31.09,-83.68,136300.0,12.34,31788
1918,42.18,-72.33,196100.0,0.58,01069
1919,38.34,-90.41,152100.0,8.51,63012
1920,39.77,-76.6,216400.0,5.98,17363
1921,32.2,-90.48,167800.0,8.96,39154
1922,34.77,-85.06,146300.0,6.97,30740
1923,44.55,-123.39,287800.0,6.0,97370
1924,39.9,-75.35,227100.0,4.17,19081
1925,43.28,-73.63,172700.0,-3.0,12803
1926,36.17,-95.73,144000.0,9.01,74015
1927,32.5,-93.75,63500.0,9.0,71101
1928,42.56,-71.58,321500.0,0.15,01432
1929,40.1,-76.19,201200.0,3.25,17540
1930,35.73,-83.49,222300.0,6.58,37738
1931,35.36,-84.31,145800.0,5.83,37385
1932,40.95,-73.06,398700.0,0.61,11777
1933,37.99,-122.59,940000.0,10.66,94930
1934,36.26,-82.69,125000.0,3.32,37641
1935,35.07,-92.18,139500.0,5.98,72173
1936,42.27,-84.19,206200.0,1.44,49240
1937,41.06,-73.74,569900.0,0.76,10604
1938,42.25,-70.95,367300.0,0.7,02191
1939,43.05,-74.86,76400.0,-4.0,13365
1940,41.43,-87.98,223900.0,2.48,60442
1941,42.58,-71.29,427200.0,0.27,01862
1942,42.04,-80.24,168200.0,-0.38,16415
1943,44.91,-93.34,626800.0,3.0,55424
1944,40.67,-95.86,134000.0,5.49,68410
1945,46.96,-122.45,343600.0,6.79,98580
1946,39.65,-106.32,1149000.0,1.86,81657
1947,47.21,-120.97,395900.0,0.57,98922
1948,38.69,-90.26,57900.0,8.99,63120
1949,40.41,-79.82,64400.0,0.72,15145
1950,47.85,-120.03,415700.0,0.0,98816
1951,42.98,-77.99,117700.0,0.64,14482
1952,34.28,-83.14,118800.0,11.8,30662
1953,41.5,-72.98,259300.0,0.25,06712
1954,35.15,-90.03,52900.0,4.5,38105
1955,40.5,-82.59,134300.0,-0.59,43019
1956,40.39,-81.34,79800.0,0.49,44683
1957,39.65,-75.32,205000.0,5.2,08098
1958,40.33,-76.09,174800.0,2.7,19565
1959,36.75,-119.79,141400.0,10.0,93701
1960,42.99,-83.61,95000.0,1.28,48519
1961,42.77,-89.29,182000.0,1.84,53536
1962,36.26,-79.97,172400.0,9.55,27357
1963,61.41,-149.45,344100.0,-6.47,99567
1964,44.43,-92.28,178300.0,2.28,55041
1965,37.15,-121.98,1092400.0,11.77,95033
1966,38.73,-87.68,64300.0,1.79,62439
1967,41.0,-85.78,108100.0,0.74,46962
1968,41.42,-74.16,263100.0,-0.29,10992
1969,39.13,-95.7,148100.0,5.33,66618
1970,33.66,-84.86,163000.0,8.58,30187
1971,30.62,-87.76,142100.0,10.51,36551
1972,41.99,-80.32,125900.0,-0.36,16417
1973,45.55,-94.22,141400.0,3.89,56387
1974,33.05,-97.48,183800.0,11.49,76078
1975,44.8,-91.44,165600.0,2.0,54720
1976,42.48,-92.28,108800.0,4.41,50707
1977,43.33,-89.03,178800.0,1.81,53925
1978,42.79,-77.8,160000.0,0.6,14454
1979,44.5,-92.86,277000.0,2.83,55009
1980,42.97,-77.58,235900.0,0.51,14472
1981,40.0,-75.07,143200.0,4.24,19137
1982,35.46,-78.17,155700.0,11.26,27569
1983,40.96,-74.75,256100.0,1.51,07821
1984,32.72,-116.83,621800.0,16.09,91935
1985,41.86,-87.86,168000.0,2.59,60155
1986,44.78,-94.16,143400.0,3.78,55336
1987,33.88,-78.52,228600.0,11.62,28468
1988,42.69,-88.04,178700.0,2.62,53182
1989,35.0,-85.28,76900.0,6.4,37407
1990,38.51,-123.0,498600.0,7.24,95446
1991,41.59,-73.09,170000.0,0.11,06779
1992,34.89,-114.6,160200.0,17.68,86440
1993,35.93,-78.11,116600.0,10.43,27882
1994,43.24,-77.17,123800.0,0.26,14589
1995,45.03,-93.8,232500.0,3.15,55328
1996,46.86,-122.85,298300.0,7.0,98589
1997,41.6,-84.61,87800.0,0.64,43543
1998,39.72,-82.2,84800.0,0.48,43764
1999,40.97,-75.45,160700.0,0.49,18330
2000,30.6,-86.12,116500.0,10.87,32435
2001,33.59,-86.96,82800.0,8.56,35005
2002,40.95,-72.83,372700.0,0.79,11792
2003,34.32,-82.66,123100.0,10.99,29655
2004,39.13,-94.96,200100.0,5.62,66007
2005,43.06,-85.95,187000.0,1.74,49404
2006,40.38,-74.39,293000.0,3.06,08884
2007,36.1,-89.25,105200.0,4.41,38059
2008,41.89,-79.85,88900.0,-0.5,16438
2009,38.39,-78.99,222700.0,10.04,22812
2010,44.33,-88.63,210900.0,1.5,54944
2011,41.69,-69.97,631400.0,0.84,02633
2012,39.97,-76.28,210700.0,4.01,17584
2013,40.76,-111.9,311800.0,10.35,84101
2014,39.86,-82.62,200100.0,-0.22,43105
2015,36.25,-115.53,269500.0,16.84,89179
2016,36.77,-81.67,139800.0,4.0,24319
2017,41.68,-71.92,168400.0,1.18,06374
2018,34.9,-90.01,172900.0,4.22,38651
2019,40.67,-73.67,482000.0,1.72,11565
2020,42.13,-123.63,235100.0,4.25,97523
2021,42.05,-71.75,316600.0,0.91,01516
2022,44.92,-73.12,179300.0,-3.0,05488
2023,40.48,-76.89,172600.0,3.5,17032
2024,30.29,-97.72,451700.0,8.28,78722
2025,41.56,-83.99,144100.0,0.36,43515
2026,40.28,-80.06,239500.0,0.85,15367
2027,34.39,-83.67,141200.0,10.68,30554
2028,39.93,-120.97,222600.0,3.0,95971
2029,41.17,-74.37,273400.0,0.6,07421
2030,42.64,-73.55,220900.0,-2.8,12018
2031,43.18,-83.88,108000.0,1.55,48457
2032,40.83,-72.65,838700.0,1.23,11978
2033,35.38,-77.42,95700.0,12.28,28530
2034,38.07,-75.56,133100.0,8.58,21851
2035,28.69,-99.83,70400.0,9.1,78839
2036,42.0,-70.84,352900.0,0.87,02338
2037,45.45,-94.44,217700.0,3.91,56320
2038,40.44,-76.5,172000.0,3.43,17038
2039,39.74,-76.68,221500.0,6.26,17349
2040,43.45,-71.49,206400.0,-0.99,03220
2041,39.78,-76.75,192900.0,6.26,17327
2042,40.0,-76.53,148800.0,4.22,17368
2043,43.29,-70.86,235200.0,-0.38,03901
2044,40.07,-76.56,166500.0,3.43,17547
2045,43.05,-88.4,338300.0,2.23,53018
2046,41.21,-96.0,119300.0,6.75,68117
2047,43.42,-86.37,131600.0,2.0,49437
2048,43.02,-78.75,233700.0,-0.32,14068
2049,33.81,-117.1,335500.0,15.28,92567
2050,39.71,-84.1,158100.0,0.14,45430
2051,37.87,-122.3,1028100.0,11.5,94710
2052,37.23,-121.79,894100.0,11.64,95119
2053,42.06,-76.15,112400.0,-0.57,13732
2054,48.03,-122.56,455400.0,6.76,98249
2055,40.84,-80.55,86300.0,0.39,44413
2056,37.09,-81.76,90300.0,3.4,24609
2057,44.28,-73.98,297700.0,-3.57,12946
2058,42.71,-73.2,241200.0,-2.82,01267
2059,44.21,-69.08,300700.0,-1.33,04843
2060,36.08,-83.3,140500.0,3.0,37890
2061,39.3,-77.86,148600.0,9.56,25438
2062,39.8,-75.15,174900.0,4.58,08090
2063,36.34,-85.64,82700.0,4.26,38562
2064,36.63,-94.94,148800.0,8.54,74331
2065,35.7,-96.88,127700.0,11.21,74834
2066,40.26,-75.1,342700.0,3.17,18929
2067,32.83,-85.12,113600.0,9.59,31833
2068,37.39,-76.83,270500.0,10.59,23168
2069,42.89,-71.95,217900.0,-0.32,03458
2070,46.06,-122.97,230100.0,7.0,97048
2071,43.5,-88.55,124200.0,1.75,53050
2072,40.62,-75.6,229400.0,2.3,18069
2073,35.47,-81.11,138600.0,9.91,28080
2074,38.27,-76.5,220300.0,8.72,20634
2075,40.08,-80.77,81400.0,1.24,43912
2076,41.62,-94.04,218100.0,5.38,50003
2077,42.84,-71.45,328700.0,-0.01,03052
2078,43.08,-76.99,70000.0,0.27,14489
2079,40.68,-74.29,349000.0,1.85,07033
2080,42.53,-88.35,203900.0,2.5,53128
2081,41.06,-86.63,92600.0,0.84,46996
2082,43.23,-70.79,265600.0,-0.38,03908
2083,35.95,-79.75,156600.0,9.63,27313
2084,43.61,-71.75,225900.0,-1.8,03222
2085,39.01,-89.79,128300.0,8.37,62088
2086,40.58,-75.59,202500.0,2.3,18106
2087,33.76,-85.3,106900.0,8.43,30176
2088,34.45,-116.92,177200.0,12.24,92356
2089,40.04,-75.48,329800.0,3.08,19301
2090,32.23,-90.16,126200.0,9.32,39218
2091,38.93,-95.1,163400.0,5.63,66025
2092,40.94,-73.97,534800.0,0.93,07626
2093,41.04,-73.86,705500.0,0.88,10533
2094,39.1,-84.57,69600.0,1.6,45204
2095,47.3,-116.57,201200.0,2.0,83861
2096,40.49,-85.61,77300.0,0.63,46933
2097,35.71,-79.65,106000.0,9.12,27316
2098,31.82,-106.57,204000.0,9.27,79922
2099,43.39,-71.06,195400.0,-0.75,03835
2100,40.64,-76.08,134100.0,2.38,17961
2101,46.01,-122.82,255400.0,7.0,98625
2102,34.59,-79.26,67800.0,11.07,28383
2103,44.27,-88.34,128800.0,1.87,54136
2104,43.56,-76.13,106200.0,-1.04,13142
2105,39.27,-74.8,227200.0,7.02,08270
2106,39.21,-76.56,237300.0,9.15,21226
2107,42.62,-70.86,485000.0,0.4,01982
2108,43.53,-89.33,182200.0,1.8,53954
2109,30.09,-85.2,146800.0,12.0,32465
2110,40.6,-73.66,483600.0,2.0,11558
2111,33.59,-112.3,181500.0,17.5,85363
2112,44.11,-70.07,171200.0,-0.58,04280
2113,38.63,-84.57,121800.0,1.75,41097
2114,34.11,-118.6,1329300.0,16.35,90290
2115,47.52,-120.5,292700.0,0.56,98815
2116,40.77,-83.82,124700.0,-1.02,45810
2117,36.66,-79.71,101200.0,9.49,24054
2118,34.62,-120.07,709300.0,13.01,93460
2119,38.43,-120.57,275000.0,8.8,95666
2120,42.18,-71.6,388400.0,0.9,01568
2121,41.52,-83.81,199200.0,0.4,43571
2122,39.1,-84.48,137500.0,1.15,41073
2123,40.44,-75.88,188400.0,2.67,19510
2124,43.14,-71.54,285400.0,0.11,03304
2125,39.94,-83.29,134400.0,-0.39,43162
2126,43.1,-76.12,85500.0,-1.42,13211
2127,41.96,-72.0,250000.0,1.1,06281
2128,35.7,-86.37,188800.0,6.0,37037
2129,44.65,-69.68,103000.0,-1.0,04937
2130,41.31,-73.85,329400.0,0.17,10547
2131,40.15,-76.87,194700.0,3.59,17339
2132,41.63,-70.38,451600.0,0.89,02655
2133,42.67,-76.19,116400.0,-1.38,13077
2134,45.13,-92.69,187800.0,2.77,54025
2135,41.9,-72.54,254900.0,0.09,06016
2136,40.64,-74.39,447400.0,1.85,07023
2137,38.8,-95.23,178500.0,5.51,66006
2138,41.6,-83.56,124100.0,0.55,43460
2139,40.01,-75.31,583900.0,3.33,19041
2140,28.34,-82.29,216400.0,15.79,33576
2141,40.13,-86.22,166700.0,0.87,46069
2142,41.37,-71.92,361400.0,1.11,06378
2143,35.16,-89.68,278400.0,5.32,38028
2144,40.4,-73.99,300400.0,2.78,07732
2145,34.75,-117.34,219800.0,13.23,92342
2146,36.63,-119.67,235200.0,10.0,93625
2147,43.15,-83.38,138700.0,1.33,48421
2148,35.81,-78.09,130100.0,11.14,27807
2149,41.81,-91.51,245900.0,5.0,52333
2150,43.09,-73.5,158400.0,-2.99,12834
2151,34.4,-119.3,544900.0,14.7,93022
2152,38.69,-120.81,282900.0,9.2,95619
2153,39.5,-86.18,138600.0,1.18,46106
2154,44.86,-93.66,323000.0,3.07,55386
2155,42.64,-73.94,230500.0,-2.79,12186
2156,21.91,-159.47,661300.0,20.91,96756
2157,35.48,-97.47,80100.0,10.34,73117
2158,39.18,-120.14,644500.0,1.14,96145
2159,39.04,-90.14,184700.0,8.74,62012
2160,43.14,-86.14,162900.0,1.74,49415
2161,36.84,-76.73,217700.0,9.69,23487
2162,35.19,-101.8,71700.0,14.58,79104
2163,43.12,-77.8,170800.0,1.09,14514
2164,43.25,-76.31,109300.0,-0.01,13135
2165,36.33,-80.44,139900.0,9.86,27043
2166,32.87,-84.63,62200.0,10.26,31816
2167,33.23,-86.87,158400.0,7.3,35114
2168,39.74,-84.4,84100.0,0.13,45345
2169,46.68,-92.22,136800.0,2.32,55808
2170,41.98,-71.65,268400.0,1.0,02830
2171,42.26,-72.52,240600.0,-0.26,01033
2172,35.89,-96.09,131000.0,10.0,74047
2173,39.56,-76.06,205000.0,6.98,21903
2174,38.25,-78.83,175900.0,10.55,24441
2175,34.96,-90.12,131200.0,4.23,38680
2176,34.46,-83.6,133700.0,10.68,30510
2177,41.44,-87.71,131000.0,2.22,60484
2178,45.23,-122.8,357700.0,6.75,97002
2179,46.49,-94.3,300300.0,3.67,56468
2180,41.66,-85.59,149600.0,0.78,46565
2181,35.03,-82.51,155600.0,11.28,29661
2182,34.62,-120.19,556500.0,13.01,93427
2183,42.1,-88.37,211800.0,2.39,60136
2184,32.87,-84.9,144600.0,9.98,31822
2185,42.31,-83.16,198700.0,0.78,48120
2186,36.69,-96.31,67600.0,9.86,74056
2187,48.64,-118.05,178600.0,-1.17,99141
2188,40.79,-81.28,115000.0,-0.4,44730
2189,43.4,-89.42,202600.0,2.33,53955
2190,43.29,-84.16,110100.0,1.55,48655
2191,42.75,-71.03,422800.0,0.0,01834
2192,40.78,-81.7,159300.0,-0.15,44618
2193,38.79,-92.25,164500.0,9.33,65010
2194,41.49,-73.58,291800.0,-0.55,12563
2195,38.64,-75.86,147000.0,8.99,21643
2196,33.68,-86.87,149900.0,8.56,35117
2197,42.94,-74.64,92300.0,-3.49,13339
2198,35.98,-97.04,127200.0,10.77,74059
2199,39.76,-76.67,192600.0,5.98,17361
2200,44.21,-70.56,159000.0,-1.4,04268
2201,40.89,-73.38,540000.0,1.0,11721
2202,38.59,-90.66,358300.0,9.15,63038
2203,38.97,-94.62,394600.0,5.66,66211
2204,41.22,-86.78,106400.0,0.87,46366
2205,48.94,-119.4,153900.0,2.49,98844
2206,40.73,-96.59,272000.0,7.17,68526
2207,43.41,-84.23,145500.0,1.37,48626
2208,42.79,-85.14,145800.0,1.71,48849
2209,38.1,-78.99,224200.0,10.77,22939
2210,43.11,-89.64,267600.0,2.49,53528
2211,39.56,-75.03,179500.0,5.8,08344
2212,41.24,-82.13,151300.0,0.38,44050
2213,40.09,-76.42,213800.0,3.43,17538
2214,41.04,-73.81,497900.0,0.87,10607
2215,38.42,-82.07,120800.0,3.31,25510
2216,42.96,-77.14,131400.0,0.55,14432
2217,41.78,-83.5,139500.0,0.67,48133
2218,28.75,-81.11,268700.0,14.73,32732
2219,39.2,-104.85,580000.0,13.77,80118
2220,40.33,-104.86,272200.0,14.91,80543
2221,42.64,-77.39,144000.0,0.62,14512
2222,39.89,-75.3,153100.0,4.17,19074
2223,38.32,-75.62,132500.0,8.4,21826
2224,39.14,-94.35,119500.0,6.2,64058
2225,42.27,-89.24,142100.0,2.15,61088
2226,38.54,-90.41,335700.0,8.98,63127
2227,33.54,-86.81,55800.0,8.62,35234
2228,41.77,-73.07,248600.0,0.18,06791
2229,39.32,-77.62,195800.0,9.45,21716
2230,37.89,-87.08,114800.0,1.85,47635
2231,42.27,-84.6,146800.0,1.33,49269
2232,40.63,-81.45,156400.0,-0.41,44612
2233,40.76,-81.81,154900.0,-0.15,44606
2234,40.22,-76.16,190000.0,2.78,17578
2235,32.84,-93.95,77300.0,9.0,71082
2236,42.54,-79.16,91600.0,-0.27,14136
2237,41.1,-81.2,155100.0,0.41,44272
2238,25.56,-80.46,302900.0,20.4,33194
2239,36.23,-82.75,130300.0,3.32,37616
2240,41.09,-73.78,584600.0,0.76,10595
2241,42.99,-89.02,252700.0,1.72,53523
2242,38.63,-120.85,386100.0,9.19,95623
2243,40.86,-99.99,102100.0,6.0,69130
2244,38.16,-78.49,326800.0,11.0,22936
2245,38.4,-120.65,346400.0,8.79,95665
2246,38.31,-120.27,308300.0,4.09,95223
2247,37.75,-86.0,177700.0,2.02,40162
2248,40.0,-75.25,467600.0,3.67,19066
2249,43.05,-76.54,113300.0,-0.21,13166
2250,40.24,-80.22,152200.0,0.84,15342
2251,38.88,-86.05,116800.0,2.26,47220
2252,35.44,-120.89,1154700.0,10.96,93430
2253,48.7,-122.91,528600.0,7.32,98245
2254,31.08,-97.59,103200.0,8.67,76559
2255,27.4,-82.47,493900.0,15.96,34201
2256,31.55,-106.2,120400.0,8.99,79836
2257,38.79,-78.68,160900.0,9.49,22842
2258,34.84,-94.62,73900.0,10.52,74937
2259,40.19,-80.06,203200.0,0.99,15330
2260,42.5,-76.36,162300.0,-0.75,13068
2261,37.68,-122.4,972400.0,11.15,94005
2262,30.94,-81.68,165900.0,13.2,31569
2263,39.92,-76.56,163000.0,4.37,17366
2264,41.45,-70.56,574400.0,1.01,02557
2265,32.62,-84.92,175500.0,9.97,31804
2266,38.72,-121.45,293800.0,10.51,95626
2267,40.37,-76.2,174300.0,2.78,19567
2268,44.83,-92.99,195600.0,3.25,55071
2269,33.93,-79.77,95200.0,12.24,29591
2270,40.12,-84.35,127900.0,0.15,45318
2271,37.13,-107.64,268200.0,5.28,81137
2272,41.66,-72.57,321700.0,0.5,06073
2273,34.51,-89.92,105100.0,3.83,38619
2274,45.66,-94.82,153200.0,5.13,56352
2275,40.35,-79.86,124000.0,0.83,15135
2276,39.37,-86.1,175900.0,1.21,46164
2277,39.98,-74.07,537500.0,4.98,08735
2278,40.0,-86.35,161800.0,0.78,46075
2279,40.14,-75.16,337400.0,3.15,19025
2280,42.87,-89.54,200600.0,2.43,53508
2281,46.88,-122.68,273600.0,6.99,98576
2282,40.29,-75.06,388500.0,3.39,18925
2283,40.16,-75.9,222100.0,2.82,19543
2284,41.14,-80.32,147600.0,-0.18,16142
2285,34.43,-83.89,173100.0,9.99,30564
2286,40.13,-75.98,229000.0,2.67,17555
2287,42.03,-84.18,176700.0,1.4,49265
2288,38.71,-76.54,284800.0,9.13,20714
2289,36.3,-95.98,145400.0,9.29,74073
2290,42.33,-86.13,79600.0,1.47,49013
2291,44.21,-92.66,339800.0,2.88,55963
2292,34.52,-93.29,159700.0,8.18,71968
2293,38.23,-85.35,196300.0,1.99,40067
2294,42.19,-88.22,232300.0,2.5,60021
2295,34.38,-97.98,76400.0,10.49,73529
2296,36.74,-119.78,198800.0,10.0,93721
2297,47.29,-122.78,320800.0,6.8,98349
2298,41.77,-72.2,209500.0,0.91,06250
2299,44.01,-69.68,174500.0,-0.83,04578
2300,44.08,-75.83,145800.0,-1.63,13637
2301,47.73,-117.06,265300.0,1.38,99025
2302,44.81,-69.84,91600.0,-2.3,04950
2303,36.43,-93.95,210800.0,8.71,72732
2304,39.15,-85.13,119500.0,1.79,47031
2305,38.65,-86.45,87000.0,2.0,47452
2306,35.64,-78.02,122300.0,11.86,27851
2307,34.61,-98.62,80300.0,11.01,73527
2308,41.45,-71.87,239200.0,1.1,06359
2309,43.13,-82.83,125100.0,0.48,48097
2310,41.47,-72.41,267000.0,0.9,06423
2311,33.65,-81.4,126200.0,12.75,29164
2312,35.21,-80.44,184100.0,9.37,28163
2313,43.45,-88.63,126600.0,1.75,53032
2314,34.56,-101.8,77800.0,15.04,79088
2315,41.51,-71.73,278000.0,1.33,02832
2316,36.76,-81.85,127700.0,3.74,24361
2317,41.02,-77.67,162700.0,1.65,16841
2318,34.77,-112.06,273000.0,11.87,86324
2319,35.1,-83.09,379000.0,9.16,28717
2320,39.1,-74.73,857100.0,7.02,08202
2321,35.64,-86.39,180600.0,6.0,37020
2322,44.72,-122.77,298300.0,6.26,97374
2323,39.49,-83.65,112500.0,0.0,45169
2324,41.15,-75.28,142800.0,0.35,18326
2325,60.13,-149.4,206600.0,-2.0,99664
2326,41.78,-71.72,314400.0,1.09,02825
2327,45.69,-92.97,179600.0,3.78,55069
2328,40.39,-84.37,195900.0,-0.39,45865
2329,39.69,-86.67,140600.0,1.41,46121
2330,44.45,-93.43,220500.0,3.07,55046
2331,42.06,-83.94,146700.0,1.09,49236
2332,43.21,-71.2,270300.0,-0.24,03261
2333,35.74,-96.67,83600.0,11.01,74079
2334,38.65,-78.77,151000.0,10.05,22853
2335,40.14,-76.03,222400.0,2.67,17519
2336,33.34,-80.19,141900.0,13.28,29436
2337,47.35,-94.61,133500.0,4.32,56633
2338,42.29,-74.92,125800.0,-2.0,13753
2339,29.22,-98.67,128700.0,7.62,78069
2340,39.82,-75.28,154700.0,4.17,08027
2341,45.67,-123.03,325700.0,6.89,97133
2342,38.94,-83.67,106200.0,0.57,45697
2343,48.97,-122.21,262600.0,6.15,98295
2344,41.17,-80.45,128600.0,-0.15,16159
2345,40.94,-100.15,130400.0,6.73,69138
2346,38.37,-78.74,225000.0,10.54,22840
2347,40.41,-81.32,84200.0,-0.03,44621
2348,29.66,-81.59,146700.0,13.31,32131
2349,29.38,-82.24,246800.0,14.59,32686
2350,45.86,-122.43,371300.0,7.0,98675
2351,34.07,-85.07,98900.0,8.47,30104
2352,41.21,-85.71,132700.0,0.84,46562
2353,42.18,-93.6,172000.0,5.1,50248
2354,38.45,-82.22,133700.0,3.34,25545
2355,45.62,-94.57,171900.0,5.0,56307
2356,41.18,-76.88,152200.0,2.55,17752
2357,39.37,-86.18,169000.0,1.21,46181
2358,43.97,-71.15,189000.0,-2.4,03818
2359,38.96,-105.2,285500.0,14.56,80814
2360,37.34,-78.98,148000.0,8.99,24538
2361,31.4,-90.19,104100.0,9.0,39641
2362,42.69,-75.48,88400.0,-2.65,13460
2363,36.45,-95.7,127300.0,9.29,74053
2364,44.03,-70.11,143900.0,-0.84,04250
2365,39.67,-86.5,154300.0,1.17,46118
2366,47.97,-116.87,255100.0,1.8,83869
2367,40.01,-81.74,130700.0,0.3,43762
2368,38.6,-107.99,227400.0,6.61,81425
2369,36.26,-83.19,145100.0,3.99,37860
2370,33.93,-96.43,123300.0,11.42,74730
2371,41.43,-84.88,93100.0,0.82,46721
2372,40.69,-82.03,133500.0,0.0,44676
2373,41.22,-85.03,179600.0,0.95,46765
2374,41.93,-70.02,562400.0,1.02,02667
2375,28.02,-81.62,138500.0,16.0,33838
2376,41.53,-80.82,112800.0,0.29,44076
2377,41.48,-81.33,221200.0,0.43,44072
2378,42.76,-114.72,128900.0,1.53,83355
2379,40.38,-75.77,200900.0,2.67,19547
2380,33.34,-81.8,113600.0,13.6,29831
2381,42.41,-72.11,221100.0,0.12,01005
2382,35.29,-84.91,196000.0,6.31,37336
2383,37.64,-85.55,142700.0,2.0,40051
2384,39.37,-104.73,581600.0,13.9,80116
2385,39.48,-82.72,170000.0,0.13,43135
2386,37.55,-88.0,98300.0,2.41,42459
2387,40.1,-104.93,295100.0,14.92,80530
2388,39.63,-121.79,385000.0,10.39,95938
2389,42.74,-71.67,330000.0,0.0,03033
2390,38.17,-85.43,302300.0,1.99,40023
2391,30.52,-87.75,160000.0,10.51,36576
2392,40.11,-82.0,123400.0,1.0,43821
2393,43.1,-75.29,125600.0,-2.26,13417
2394,33.82,-111.91,777100.0,17.25,85377
2395,37.51,-97.51,171600.0,8.16,67026
2396,44.72,-93.69,311300.0,3.57,55315
2397,45.07,-122.79,267500.0,6.72,97362
2398,36.56,-87.12,236900.0,4.67,37010
2399,36.25,-82.54,149900.0,3.66,37690
2400,40.42,-89.79,123200.0,6.7,61546
2401,45.04,-93.91,193000.0,3.75,55363
2402,38.87,-107.6,211100.0,4.95,81428
2403,40.96,-80.55,130300.0,0.33,44442
2404,41.11,-73.8,557500.0,0.77,10532
2405,45.65,-123.12,360000.0,6.89,97106
2406,42.75,-71.87,236000.0,0.0,03071
2407,41.68,-70.51,336700.0,1.01,02644
2408,34.64,-97.18,126100.0,11.52,73098
2409,38.96,-75.81,166900.0,8.86,21639
2410,42.23,-76.16,101000.0,-0.57,13811
2411,43.46,-71.23,251200.0,-0.99,03809
2412,36.86,-86.36,183600.0,3.99,42122
2413,41.16,-80.73,83700.0,-0.38,44437
2414,41.48,-81.23,188300.0,0.43,44065
2415,42.25,-76.49,123500.0,-0.77,14883
2416,35.32,-82.6,227600.0,11.59,28729
2417,38.42,-89.99,182400.0,8.85,62285
2418,43.66,-72.03,197000.0,-1.79,03741
2419,38.23,-86.86,159000.0,1.0,47532
2420,36.92,-80.03,139700.0,9.0,24088
2421,29.14,-81.14,223200.0,14.03,32124
2422,42.45,-72.57,286300.0,-0.4,01375
2423,41.3,-74.75,196800.0,-0.25,07827
2424,40.46,-80.03,152400.0,0.86,15233
2425,31.77,-81.62,120900.0,13.83,31301
2426,46.57,-122.71,301900.0,7.0,98570
2427,36.44,-79.56,117300.0,9.43,27326
2428,36.74,-79.46,118000.0,8.78,24549
2429,42.15,-71.22,442100.0,1.0,02032
2430,42.64,-84.73,154500.0,1.77,48876
2431,43.04,-70.85,386800.0,-0.13,03840
2432,40.05,-75.28,606300.0,3.23,19035
2433,37.22,-80.23,161700.0,8.54,24087
2434,41.98,-71.84,211100.0,1.1,06277
2435,40.51,-89.48,153000.0,4.67,61568
2436,33.92,-89.68,77500.0,4.0,38922
2437,41.55,-73.73,299600.0,-1.0,12582
2438,29.02,-81.63,233200.0,13.87,32702
2439,33.17,-87.26,135500.0,7.33,35490
2440,39.98,-88.26,138200.0,1.84,61880
2441,40.12,-80.01,128900.0,1.16,15314
2442,39.44,-82.85,161500.0,0.37,45644
2443,42.66,-74.3,120300.0,-3.0,12157
2444,37.14,-79.1,119900.0,8.65,24554
2445,40.54,-89.35,148100.0,4.68,61755
2446,42.79,-70.98,541200.0,-0.09,01985
2447,40.48,-76.01,199400.0,2.38,19541
2448,40.4,-79.84,65300.0,0.72,15112
2449,33.53,-80.57,87800.0,12.72,29047
2450,33.72,-111.68,522700.0,17.43,85263
2451,42.92,-71.12,313000.0,0.0,03819
2452,38.14,-107.75,451800.0,7.55,81432
2453,41.3,-74.12,227700.0,0.47,10926
2454,43.43,-73.48,164300.0,-3.32,12827
2455,28.84,-81.16,262100.0,14.51,32764
2456,36.51,-87.54,149200.0,4.37,37191
2457,37.83,-96.3,69300.0,8.0,67045
2458,42.84,-83.14,310100.0,0.74,48367
2459,33.01,-96.44,221900.0,9.3,75166
2460,39.04,-78.28,230700.0,10.62,22645
2461,41.36,-73.92,383900.0,0.18,10524
2462,47.6,-115.36,122900.0,-5.0,59873
2463,39.11,-92.22,141000.0,9.29,65255
2464,34.3,-83.68,130700.0,10.67,30543
2465,43.25,-71.16,276600.0,-0.24,03884
2466,43.1,-74.76,73200.0,-4.0,13329
2467,41.39,-82.8,134600.0,0.35,44824
2468,34.28,-88.59,170100.0,7.0,38857
2469,39.43,-94.37,217300.0,6.25,64048
2470,35.99,-96.52,87500.0,10.32,74030
